3/1/1997,0.062273913,0.937726087,-1.294977784,-4.109,-1.1081
4/1/1997,0.074898541,0.925101459,1.831928666,5.97,1.4969
5/1/1997,0.088585703,0.911414297,1.400869692,6.088,0.9453
6/1/1997,0.103301185,0.896698815,1.527081133,4.48,1.1869
7/1/1997,0.119008208,0.880991792,3.322630778,7.957,2.6966
8/1/1997,0.135667512,0.864332488,-1.497198582,-5.602,-0.8529
9/1/1997,0.153237458,0.846762542,2.088086953,5.477,1.4748
10/1/1997,0.171674129,0.828325871,0.628260751,-3.34,1.4507
11/1/1997,0.190931444,0.809068556,1.256316817,4.629,0.4604
12/1/1997,0.210961269,0.789038731,1.156624693,1.717,1.0068
1/1/1998,0.231713541,0.768286459,1.242601332,1.106,1.2838
2/1/1998,0.253136389,0.746863611,1.769380809,7.212,-0.0753
3/1/1998,0.275176268,0.724823732,1.658227101,5.121,0.3436
4/1/1998,0.297778089,0.702221911,0.666054373,1.006,0.5219
5/1/1998,0.320885359,0.679114641,0.092538305,-1.719,0.9485
6/1/1998,0.344440323,0.655559677,1.955031197,4.062,0.848
7/1/1998,0.368384104,0.631615896,-0.25798437,-1.065,0.2127
8/1/1998,0.392656857,0.607343143,-4.688643005,-14.458001,1.6274
9/1/1998,0.417197912,0.582802088,4.037259195,6.406,2.3416
10/1/1998,0.441945929,0.558054071,3.300414667,8.134,-0.5275
11/1/1998,0.466839051,0.533160949,3.131440535,6.061,0.5663
12/1/1998,0.491815058,0.508184942,2.98659876,5.762,0.3006
1/1/1999,0.516811524,0.483188476,2.506157407,4.182,0.7137
2/1/1999,0.541765969,0.458234031,-2.483701956,-3.108,-1.7456
3/1/1999,0.566616021,0.433383979,2.507168762,4.001,0.5541
4/1/1999,0.591299567,0.408700433,2.419538651,3.873,0.3167
5/1/1999,0.615754913,0.384245087,-1.790319196,-2.361,-0.8758
6/1/1999,0.639920931,0.360079069,3.436875982,5.55,-0.3185
7/1/1999,0.66373722,0.33626278,-2.215334665,-3.122,-0.4257
8/1/1999,0.687144251,0.312855749,-0.356029476,-0.495,-0.0508
9/1/1999,0.710083518,0.289916482,-1.60977488,-2.741,1.1609
10/1/1999,0.732497687,0.267502313,4.733926966,6.328,0.3689
11/1/1999,0.754330732,0.245669268,1.531810127,2.033,-0.0071
12/1/1999,0.775528083,0.224471917,4.459620051,5.89,-0.4822
1/1/2000,0.796036757,0.203963243,-4.066066235,-5.024,-0.3274
2/1/2000,0.815805494,0.184194506,-1.321573384,-1.893,1.2093
3/1/2000,0.834784881,1.65E-01,8.384338368,9.783,1.3173
4/1/2000,0.85292748,0.14707252,-2.608565651,-3.009,-0.2863
5/1/2000,0.870187945,0.129812055,-1.791571055,-2.052,-0.0458
6/1/2000,0.886523132,0.113476868,2.421356797,2.465,2.0804
7/1/2000,0.901892213,0.098107787,-1.320605091,-1.563,0.9077
8/1/2000,0.916256773,0.083743227,5.812239876,6.211,1.4493
9/1/2000,0.929580907,0.070419093,-4.862985127,-5.279,0.6287
10/1/2000,0.941831313,0.058168687,-0.359904426,-0.423,0.6617
11/1/2000,0.952977371,0.047022629,-7.436391596,-7.884,1.635
12/1/2000,0.962991221,0.037008779,0.539553992,0.489,1.855
1/1/2001,0.971847835,0.028152165,3.494153353,3.548,1.6353
2/1/2001,0.979525074,0.020474926,-8.913473919,-9.118,0.8711
3/1/2001,0.986003751,0.013996249,-6.239307644,-6.335,0.502
4/1/2001,0.991267671,0.008732329,7.699517154,7.771,-0.415
5/1/2001,0.995303678,0.004696322,0.669685816,0.67,0.6031
6/1/2001,0.998101684,0.001898316,-2.428662314,-2.434,0.3778
7/1/2001,0.999654694,0.000345306,-0.982888219,-0.984,2.2357
8/1/2001,0.999958829,4.11713E-05,-6.259695123,-6.26,1.1451
9/1/2001,0.999013326,0.000986674,-8.065882938,-8.075,1.1652
10/1/2001,0.996820551,0.003179449,1.907589788,1.907,2.0925
11/1/2001,0.993385982,0.006614018,7.611145123,7.671,-1.3787
12/1/2001,0.988718206,0.011281794,0.858953209,0.876,-0.635
1/1/2002,0.982828888,0.017171112,-1.42004905,-1.459,0.8094
2/1/2002,0.97573275,0.02426725,-1.857697777,-1.928,0.969
3/1/2002,0.967447528,0.032552472,3.584419114,3.761,-1.6635
4/1/2002,0.95799393,0.04200607,-5.726859027,-6.063,1.9392
5/1/2002,0.947395586,0.052604414,-0.653537837,-0.737,0.8496
6/1/2002,0.935678986,0.064321014,-6.610165148,-7.124,0.8646
7/1/2002,0.922873416,0.077126584,-7.100737338,-7.795,1.2066
8/1/2002,0.909010882,0.090989118,0.750846177,0.657,1.6884
9/1/2002,0.894126034,0.105873966,-9.545898846,-10.868,1.6195
10/1/2002,0.878256076,0.121743924,7.674967796,8.802,-0.4554
11/1/2002,0.861440675,0.138559325,5.066767989,5.886,-0.0265
12/1/2002,0.84372186,0.15627814,-4.634073431,-5.875,2.0655
1/1/2003,0.82514392,0.17485608,-2.146961847,-2.62,0.0853
2/1/2003,0.805753289,0.194246711,-0.939870185,-1.5,1.3836
3/1/2003,0.785598435,0.214401565,0.74630716,0.971,-0.077
4/1/2003,0.764729733,0.235270267,6.493200307,8.237,0.8251
5/1/2003,0.743199344,0.256800656,4.394722168,5.269,1.8645
6/1/2003,0.721061084,0.278938916,0.864732463,1.276,-0.1984
7/1/2003,0.698370287,0.301629713,0.217177882,1.763,-3.3619
8/1/2003,0.675183666,0.324816334,1.532253713,1.95,0.6639
9/1/2003,0.651559178,0.348440822,0.230367007,-1.062,2.647
10/1/2003,0.627555871,0.372444129,3.202742169,5.657,-0.9326
11/1/2003,0.603233741,0.396766259,0.625871211,0.88,0.2395
12/1/2003,0.57865358,0.42134642,3.463221491,5.244,1.0176
1/1/2004,0.553876826,0.446123174,1.375823946,1.836,0.8045
2/1/2004,0.528965408,0.471034592,1.24510976,1.39,1.0824
3/1/2004,0.503981592,0.496018408,-0.389089638,-1.509,0.7488
4/1/2004,0.478987824,0.521012176,-2.107476161,-1.57,-2.6016
5/1/2004,0.454046575,0.545953425,0.404297554,1.372,-0.4005
6/1/2004,0.429220186,0.570779814,1.156951714,1.944,0.5651
7/1/2004,0.404570709,0.595429291,-0.748939535,-3.31,0.9912
8/1/2004,0.380159756,0.619840244,1.335929806,0.404,1.9075
9/1/2004,0.356048342,0.643951658,0.560304439,1.083,0.2713
10/1/2004,0.332296731,0.667703269,1.067618596,1.528,0.8385
11/1/2004,0.308964291,0.691035709,0.698899442,4.046,-0.7976
12/1/2004,0.286109341,0.713890659,1.630480884,3.403,0.9201
1/1/2005,0.263789007,0.736210993,-0.180586927,-2.437,0.6279
2/1/2005,0.242059077,0.757940923,0.06187977,2.104,-0.5903
3/1/2005,0.220973864,0.779026136,-0.791452537,-1.771,-0.5136
4/1/2005,0.200586072,0.799413928,0.70133509,-1.897,1.3533
5/1/2005,0.180946659,0.819053341,1.461824173,3.182,1.0818
6/1/2005,0.162104713,8.38E-01,0.47983938,0.142,0.5452
7/1/2005,0.144107329,0.855892671,-0.243183943,3.719,-0.9103
8/1/2005,0.126999491,0.873000509,1.003275816,-0.912,1.2819
9/1/2005,0.110823961,0.889176039,-0.82617283,0.81,-1.0301
10/1/2005,0.095621168,0.904378832,-0.875035456,-1.667,-0.7913
11/1/2005,0.081429111,0.918570889,0.714156945,3.782,0.4422
12/1/2005,0.068283264,0.931716736,0.888104732,0.034,0.9507
1/1/2006,0.056216483,0.943783517,0.154146435,2.648,0.0056
2/1/2006,0.04525893,0.95474107,0.329143731,0.271,0.3319
3/1/2006,0.035437994,0.964562006,-0.902307939,1.245,-0.9812
4/1/2006,0.02677822,0.97322178,-0.140392671,1.3427,-0.1812
5/1/2006,0.019301254,0.980698746,-0.160093426,-2.8781,-0.1066
6/1/2006,0.013025785,0.986974215,0.21090483,0.1355,0.2119
7/1/2006,0.007967497,0.992032503,1.346241499,0.6168,1.3521
8/1/2006,0.004139035,0.995860965,1.534311971,2.3793,1.5308
9/1/2006,0.001549967,0.998450033,0.880932774,2.5769,0.8783
10/1/2006,0.000206764,0.999793236,0.661937008,3.2586,0.6614
11/1/2006,0.000112784,0.999887216,1.16018363,1.9016,1.1601
12/1/2006,0.001268262,0.998731738,-0.577785036,1.4027,-0.5803
1/1/2007,0.00367031,0.99632969,-0.035298908,1.5123,-0.041
2/1/2007,0.007312923,0.992687077,1.516420858,-1.9558,1.542
3/1/2007,0.012186997,0.987813003,0.016593377,1.1184,0.003
4/1/2007,0.01828035,0.98171965,0.610316046,4.4295,0.5392
5/1/2007,0.025577751,0.974422249,-0.649163618,3.4895,-0.7578
6/1/2007,0.034060961,0.965939039,-0.342310242,-1.6613,-0.2958
7/1/2007,0.043708775,0.956291225,0.662127824,-3.1004,0.8341
8/1/2007,0.05449708,0.94550292,1.240499502,1.499,1.2256
9/1/2007,0.06639891,0.93360109,0.956548431,3.7398,0.7586
10/1/2007,0.079384517,0.920615483,0.95316584,1.5906,0.8982
11/1/2007,0.093421444,0.906578556,1.239742527,-4.1806,1.7983
12/1/2007,0.108474606,0.891525394,0.175091497,-0.6937,0.2808
1/1/2008,0.124506377,0.875493623,0.723852491,-5.9981,1.6798
2/1/2008,0.141476686,0.858523314,-0.340509831,-3.2485,0.1387
3/1/2008,0.159343117,0.840656883,0.217959639,-0.4317,0.3411
4/1/2008,0.178061013,0.821938987,0.695507498,4.8703,-0.2089
5/1/2008,0.197583589,0.802416411,-0.332421448,1.2952,-0.7332
6/1/2008,0.217862048,0.782137952,-1.89983917,-8.4303,-0.0808
7/1/2008,0.238845705,0.761154295,-0.262807775,-0.8406,-0.0815
8/1/2008,0.260482112,0.739517888,1.078563803,1.4464,0.949
9/1/2008,0.282717189,0.717282811,-3.482590599,-8.9107,-1.3431
10/1/2008,0.30549536,0.69450464,-6.770011365,-16.794699,-2.3604
11/1/2008,0.328759691,0.671240309,-0.174162203,-7.1754,3.2549
12/1/2008,0.352452033,0.647547967,2.790945672,1.064,3.7309
1/1/2009,0.376513169,0.623486831,-3.723581328,-8.4286,-0.8823
2/1/2009,0.400882958,0.599117042,-4.49458824,-10.6477,-0.3774
3/1/2009,0.425500487,0.574499513,4.52578329,8.7595,1.3901
4/1/2009,0.450304227,0.549695773,4.572571302,9.5709,0.478
5/1/2009,0.47523218,0.52476782,3.038682727,5.5932,0.7253
6/1/2009,0.500222039,0.499777961,0.383417757,0.1983,0.5687
7/1/2009,0.525211344,0.474788656,4.738327665,7.5637,1.6129
8/1/2009,0.550137633,0.449862367,2.452004406,3.6104,1.0354
9/1/2009,0.574938605,0.425061395,2.591867893,3.7315,1.0504
